OrgId,OrgName
14811,BTL(O/o PUBLIC WORK DEPARTMENT-BRIDGE)COLL
14810,BTL(O/o PUBLIC WORK DEPARTMENT-ROAD)COLL
17953,BTL(O/o RURAL ENGINEERING SERVICES BETUL)COLL
17952,BTL(O/o RURAL ENGINEERING SERVICES MULTAI)COLL
16061,BTL(O/oRURAL ROAD DEVELOPMENT AUTHORITY)COLL
11863,BTL(O/o SERICULTURE OFFICE)COLL
11495,BTL(O/o SPORTS AND YOUTH WELFARE)COLL
14855,BTL(O/o TOWN AND COUNTRY PLANNING)COLL
14653,BTL(O/o TRANSPORT)COLL
11739,BTL(O/o WOMAN CHILD DEVELOPMENT)COLL
14804,BTL(O/o ZILA SHIKSHA KENDRA)COLL
13112,BTL(READER SECTION)
8240,CMHO (Section-1)
8105,COMPLAINT SECTION
8117,COURT SECTION
8123,CULTURE SECTION
8495,DEO (Section-1)
8132,DTA (Account)
8131,DTA (Establishment)
8134,DTA (Section-1)
8135,DTA (Section-2)
8102,ESTABLISHMENT SECTION
8103,FINANCE SECTION
8222,FOOD (Section-1)
8116,LAND RECORD SECTION
8406,LBR (Section-2)
8120,LOCAL ELECTION SECTION
8113,NAKAL SECTION
8115,NAZUL SECTION
8101,O/o OFFICE SUPRITENDENT
8171,PEN (Account)
8185,PSM (Section-1)
8681,PWD  (Account)
8684,PWD (Section-2)
8443,RAS (Section-1)
8444,RAS (Section-2)
8104,REVENUE SECTION
8119,RTI SECTION
8125,SENIOR CLERK SECTION
8179,SLR (Section-1)
8180,SLR (Section-2)
8124,STORE SECTION
16129,TEHSIL(O/o NAIB TEHSILDAR)AMALA-BTL
16124,TEHSIL(O/o NAIB TEHSILDAR)BETUL RURAL-BTL
16131,TEHSIL(O/o NAIB TEHSILDAR)BHAINDEHI-BTL
16135,TEHSIL(O/o NAIB TEHSILDAR)GHODADONGRI-BTL
16133,TEHSIL(O/o NAIB TEHSILDAR)MULTAI-BTL
16134,TEHSIL(O/o NAIB TEHSILDAR)PRABHATPATTAN-BTL
15984,TEHSIL(O/oTEHSILDAR)AMLA-BETUL
15983,TEHSIL(O/oTEHSILDAR)ATHNER-BETUL
15977,TEHSIL(O/oTEHSILDAR)BETUL RURAL-BETUL
15978,TEHSIL(O/oTEHSILDAR)BETUL URBAN -BETUL
15987,TEHSIL(O/oTEHSILDAR)BHAINSDEHI-BETUL
15982,TEHSIL(O/oTEHSILDAR)BHIMPUR-BETUL
15979,TEHSIL(O/oTEHSILDAR)CHICHOLI-BETUL
15986,TEHSIL(O/oTEHSILDAR)GHODADONGRI-BETUL
15980,TEHSIL(O/oTEHSILDAR)MULTAI-BETUL
15981,TEHSIL(O/oTEHSILDAR)PRABHATPATTAN-BETUL
15985,TEHSIL(O/oTEHSILDAR)SHAHPUR-BETUL
16811,BHN(ANTYAWASAYI OFFICE)COLL
5378,BHN(ARMS SECTION)COLL
5374,BHN(COMPLAINT SECTION)COLL
5373,BHN(COURT SECTION)COLL
5377,BHN(ELECTION SECTION)COLL
5325,BHN(ESTABLISHMENT SECTION)COLL
5326,BHN(FINANCE SECTION)COLL
16144,BHN(Institutional Finance Section)COLL
16508,BHN(JANSUNWAYI SECTION)COLL
6998,BHN( LAND ACQUISITION SECTION)COLL
13604,BHN(MAAFI/AUKAF SECTION)COLL
5369,BHN(NAKAL SECTION)COLL
5320,BHN(O/o ADDITIONAL COLLECTOR)COLL
5319,BHN(O/o ADDITIONAL DISTRICT MAGISTRATE)COLL
11470,BHN(O/o AGRICULTURE)COLL
11478,BHN(O/o ANIMAL HUSBANDRY)COLL
8500,BHN(O/o AYUSH)COLL
11477,BHN(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
11456,BHN(O/o CHIEF MEDICAL HEALTH OFFICE)COLL
16139,BHN(O/oCivil Surgeon)COLL
5318,BHN(O/o COLLECTOR)COLL
13283,BHN(O/o DISTRCT REGISTRAR OFFICE)COLL
18598,"BHN(O/oDISTRICT ARCHEOLOGY,TOURISM AND CULTURE COUNCIL)COLL"
11457,BHN(O/o DISTRICT EDUCATION OFFICE)COLL
7058,BHN(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
11459,BHN(O/o DISTRICT INSTITUTE EDUCATION AND TRAINING)COLL
6992,BHN(O/o DISTRICT PENSION OFFICER)COLL
16138,BHN(O/oDistrict Urban Development Authority)COLL
11482,BHN(O/o EXCISE)COLL
11473,BHN(O/o FISHERIES)COLL
11452,BHN(O/o FOOD)COLL
11476,BHN(O/o HORTICULTURE)COLL
17490,BHN(O/oIndustrial Training Institute)COLL
11472,BHN(O/o INDUSTRIES)COLL
5321,BHN(O/o JOINT COLLECTOR)COLL
11475,BHN(O/o LABOUR)COLL
11488,BHN(O/o MINING DEPARTMENT)COLL
18219,BHN(o/o MP RURAL ROAD DEVELOPMENT AUTHORITY)COLL
5892,BHN(O/o NIC OFFICE)COLL
5324,BHN(O/o OFFICE SUPRITENDENT)COLL
16810,BHN(O/oPHE-MECHANICAL)COLL
11455,BHN(O/o PLANNING ECONOMICS AND STATISTICS)COLL
16137,BHN(O/oPolytechnic College)COLL
11489,BHN(O/o PUBLIC HEALTH ENGINEERING)COLL
11494,BHN(O/o PUBLIC RELATIONCOLL
11483,BHN(O/o PUBLIC SERVICE MANAGEMENT)COLL
11471,BHN(O/o PWD)COLL
14946,BHN(O/o PWD-PIU)COLL
11467,BHN(O/o REGISTRAR COOPERATIVE SOCIETIES)COLL
17401,BHN(O/oRURAL ENGINEERING SERVICE)COLL
11479,BHN(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
17402,BHN(O/oSTATE RURAL LIVELIHOOD MISSION OFFICE)COLL
5405,BHN(O/oSUPERINTENDENT LAND RECORDS)COLL
11487,BHN(O/o TOWN AND COUNTRY PLANNING)COLL
8794,BHN(O/o TREASURIES AND ACCOUNTS)COLL
11454,BHN(O/o TRIBAL)COLL
11484,BHN(O/o WATER RESOURCES DEPARTMENT)COLL
11468,BHN(O/o WOMAN CHILD DEVELOPMENT)COLL
11453,BHN(O/o ZILA PANCHAYAT)COLL
11458,BHN(O/o ZILA SIKSHA KENDRA)COLL
5375,BHN(PROTOCOL SECTION)COLL
11925,BHN(REVENUE MOHARAR SECTION)COLL
5367,BHN(REVENUE SECTION)COLL
5376,BHN(RTI SECTION)COLL
5382,BHN(SENIOR CLERK SECTION)COLL
11451,BHN(STATISTICAL WRITER SECTION)COLL
16507,BHN(TIME LIMIT SECTION)COLL
5410,SLR (Section-2)
8382,BHOPAL(O/o AYUSH)COLL
1663,BHOPAL(O/o COLLECTOR)COLL
2493,BHOPAL(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
8795,BHOPAL(O/o TREASURIES AND ACCOUNTS)COLL
15538,BHOPAL(O/o Woman Child Development)COLL
1664,BHOPAL(O/o ZILA PANCHAYAT)COLL
12111,BPL(ACCOUNT SECTION)COLL
12170,BPL(ARMS SECTION)COLL
18149,BPL(Bhada Niyantran Section)Coll
17625,BPL(Central Library)COLL
12153,BPL(COMPLAINT SECTION)COLL
18564,BPL(DISTRICT SAINIK WELFARE OFFICE)BPL
15117,BPL(DUDA SECTION)COLL
12102,BPL(ESTABLISHMENT SECTION)COLL
15119,BPL(Gas Rahat Section)COLL
12157,BPL(GENERAL ELECTION SECTION)COLL
14569,BPL(LAND EQUISITION SECTION)COLL
12160,BPL(LOCAL ELECTION SECTION)COLL
15118,BPL(Nagariya Kalyan Section)COLL
12115,BPL(NAZARAT SECTION)COLL
12155,BPL(NAZUL SECTION)COLL
8874,BPL(O/o ADDITIONAL COLLECTOR HQ)COLL
14571,BPL(O/o ADDITIONAL COLLECTOR NORTH)COLL
14574,BPL(O/o ADDITIONAL DISTRICT MAGISTRATE NORTH)COLL
14575,BPL(O/o ADDITIONAL DISTRICT MAGISTRATE SOUTH)COLL
12192,BPL(O/o ANIMAL HUSBANDRY)COLL
12191,BPL(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
12180,BPL(O/o CHIEF MEDICAL HEALTH OFFICE)COLL
8872,BPL(O/o DEPUTY COLLECTOR)COLL
12181,BPL(O/o DISTRICT EDUCATION OFFICE)COLL
18465,BPL(O/O DISTRICT EMPLOYMENT OFFICE)COLL
12183,BPL(O/o DISTRICT INSTITUTE EDUCATION TRAINING)COLL
16270,BPL(O/o District Literacy Mission Authority)COLL
18446,BPL(o/o District Mining )Coll
18449,BPL(O/o DISTRICT PROSECUTION OFFICE)COLL
19035,BPL(O/o EE PWD BRIDGE)COLL
12196,BPL(O/o EXCISE)COLL
12187,BPL(O/o FISHERIES)COLL
12177,BPL(O/o FOOD)COLL
17002,BPL(O/o Govt ITI Govindpura Bhopal)Coll
12190,BPL(O/o HORTICULTURE)COLL
12189,BPL(O/o LABOUR)COLL
8876,BPL(O/oNIC)COLL
8875,BPL(O/o OFFICE SUPERINTENDENT)COLL
12179,BPL(O/o PLANNING ECONOMICS STATISTICS)COLL
14576,BPL(O/oPUBLIC SERVICE MANAGEMENT)COLL
15774,BPL(O/oSDM-TT NAGAR)COLL
12176,BPL(O/o SLR)COLL
12193,BPL(O/o SOCIAL JUSTICE DISABLED PERSONS WELFARE)COLL
16271,BPL(O/o TNCP)COLL
12178,BPL(O/o TRIBAL)COLL
12182,BPL(O/o ZILA SIKSHA KENDRA)COLL
12165,BPL(RELIEF SECTION)COLL
12151,BPL(RM SECTION)COLL
12173,BPL(SENIOR CLERK SECTION)COLL
14566,BPL(SMALL SAVING SECTION)COLL
12169,BPL(STATISTIC WRITER SECTION)COLL
12172,BPL(STORE SECTION)COLL
8514,BHOPAL(O/o AYUSH)DIV
1661,BHOPAL(O/o COMMISSIONER)DIVISION
15292,BHOPAL(O/o REGIONAL DIRECTOR HEALTH SERVICES)DIV
14750,BPL(ARMS SECTION)DIV
14752,BPL(CM HELPLINE REVENUE)DIV
14748,BPL(COMPLAINT DEVELOPMENT)DIV
14747,BPL(COMPLAINT REVENUE)DIV
14741,BPL(ELECTION SECTION)DIV
14736,BPL(ESTABLISHMENT DEVELOPMENT)DIV
14735,BPL(ESTABLISHMENT REVENUE)DIV
14737,BPL(FINANCE SECTION)DIV
14745,BPL(GENERAL-1 SECTION)DIV
14746,BPL(GENERAL-2 SECTION)DIV
14753,BPL(MONIT AND CO-ORDINATION)DIV
14757,BPL(MOW SECTION)DIV
14756,BPL(NAZIR SECTION)DIV
16170,BPL(O/oDPI)DIV
17477,BPL(O/o FISHERIES)DIV
12929,BPL(O/o JOINT COMMISSIONER)DIV
15573,BPL(O/oREGIONAL WOMAN CHILD DEVELOPMENT)DIV
14743,BPL(REVENUE SECTION)DIV
14742,BPL(VIDHANSABHA SECTION)DIV
14740,BPL(VIDHI SECTION)DIV
14758,BPL(VIKAS-1 SECTION)DIV
14759,BPL(VIKAS-2 SECTION)DIV
14760,BPL(VIKAS-3 SECTION)DIV
17365,BDA(O/o CHIEF EXECUTIVE OFFICER)
17371,BDA(TECHNICAL)
140,BGT(O/o Deputy Secretary)
137,BGT(Section-1)
6107,BSCDCL(ENGINEERING)
6108,BSCDCL(ESTABLISHMENT)
6910,BSCDCL(ESTATE)
6109,BSCDCL(FINANCE)
6909,BSCDCL(LEGAL)
6106,BSCDCL(O/o CHIEF EXECUTIVE OFFICER)
6112,BSCDCL(PUBLIC INFORMATION)
6110,BSCDCL(PUBLIC RELATION)
6111,BSCDCL(SECRETARIAL)
6113,BSCDCL(STORE)
1594,Exam Bhopal Division Section
1588,Exam Gwalior Division Section
1592,Exam Indore Division Section
1593,Exam Jabalpur Division Section
1590,Exam Rewa Division Section
1589,Exam Sagar Division Section
1591,Exam Ujjain Division Section
1583,Finance-3 Section
1584,Finance-4 Section
1585,Finance-5 Section
1561,MPBSE(Academic Section)
1553,MPBSE(Audit Section)
1565,MPBSE(Building Section)
1564,MPBSE(Central Registration Unit )
1559,MPBSE(Confidential Section)
1554,MPBSE(Co-ordination Section)
1570,MPBSE(Data Section)
1574,MPBSE(Diploma Education Cell)
1556,MPBSE(Establishment Section)
1581,MPBSE(Finance Section)
1566,MPBSE(Franking Section)
1560,MPBSE(Law Section)
1555,MPBSE(Meeting Section)
1550,MPBSE(O/o Additional Secretary)
1549,MPBSE(O/o Secretary)
1558,MPBSE(Pension Section)
1568,MPBSE(Press Section)
1611,MPBSE(Public Relation)
1578,MPBSE(Purchase Section)
1572,MPBSE(Record Section)
1573,MPBSE(Record Verification Section)
1552,MPBSE(Science Training Center Section)
1567,MPBSE(Store Section)
1557,MPBSE(Vehicle Section)
12429,BRH(O/o AGRICULTURE)COLL
11591,BRH(O/o ANIMAL HUSBANDRY)COLL
11927,BRH(O/o AYUSH)COLL
15990,BRH(O/o CIVIL SURGEON)COLL
11599,BRH(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
14314,BRH(O/o DISTRICT EMPLOYMENT OFFICE)COLL
11749,BRH(O/o DISTRICT REGISTRAR)
12480,BRH(O/o DISTRICT TRADE AND INDUSTRY CENTRE )COLL
11593,BRH(O/oEXCISE)COLL
11587,BRH(O/o Food)COLL
11590,BRH(O/o HORTICULTURE)COLL
16513,BRH(O/o JANPAD PANCHAYAT BURHANPUR)COLL
16514,BRH(O/o JANPAD PANCHAYAT KHAKNAR)COLL
15803,BRH(O/o Jijamata Polytechnic College Burhanpur)COLL
13285,BRH(O/o LABOUR)COLL
11598,BRH(O/o MP STATE CIVIL SUPPLIES CORPORATION)COLL
12159,BRH(O/o NATIONAL RURAL LIVELIHOOD MISSION)COLL
11595,BRH(O/o NIC OFFICE)COLL
11589,BRH(O/o PLANNING ECONOMICS AND STATISTICS)COLL
11928,BRH(O/o PROJECT IMPLEMENTATION UNIT)COLL
12163,BRH(O/o PUBLIC HEALTH ENGINEERING)COLL
16052,BRH(O/o PUBLIC PROSECUTION)COLL
11594,BRH(O/o PUBLIC SERVICE MANAGEMENT)COLL
11926,BRH(O/o PUBLIC WORKS DEPARTMENT)COLL
14301,BRH(O/o Rural Road Development Authority)COLL
11596,BRH(O/o SCHOOL EDUCATION)COLL
15399,BRH(O/o SDM-NEPANAGAR)COLL
11592,BRH(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
11586,BRH(O/o Superintendent Land Record)COLL
17378,BRH(O/o TEHSIL BURHANPUR NAGAR)COLL
17377,BRH(O/o TEHSIL BURHANPUR-SHAHPUR)COLL
17381,BRH(O/o TEHSIL DHULKOT)COLL
17380,BRH(O/o TEHSIL KHAKNAR)COLL
17379,BRH(O/o TEHSIL NEPANAGAR)COLL
14475,BRH(O/o TRANSPORT)COLL
13284,BRH(O/o WATER RESOURCES DEPARTMENT)COLL
11588,BRH(O/o ZILA PANCHAYAT)COLL
14299,BRH(O/o ZILA SIKSHA KENDRA)COLL
11308,BURHANPUR(ACCOUNT)COLL
11321,BURHANPUR(ARMS)COLL
8384,BURHANPUR COLLECTORATE
11317,BURHANPUR(COMPLAINT)COLL
11327,BURHANPUR(DHARMASV)COLL
11329,BURHANPUR(DISASTER MANAGEMENT)COLL
11239,BURHANPUR(ESTBLISHMENT)COLL
15494,BURHANPUR(GENERAL ELECTION)COLL
11326,BURHANPUR(JANSUNWAI)COLL
11331,BURHANPUR(JILA PURATATVA EVAM PARYATAN SECTION)COLL
11320,BURHANPUR(LOCAL ELECTION)COLL
11313,BURHANPUR(NAKAL)COLL
11315,BURHANPUR(NAZUL)COLL
16435,BURHANPUR(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
15580,BURHANPUR(O/o CHIEF MEDICAL HEALTH OFFICER)COLL
8881,BURHANPUR(O/o DISTRICT MAGISTRATE)COLL
13727,BURHANPUR(O/o MINERAL RESOURCES DEPARTMENT)COLL
11214,BURHANPUR(O/oOFFICE SUPERINTENDENT)COLL
14300,BURHANPUR(O/o PENSION)COLL
13725,BURHANPUR(O/o PUBLIC RELATION) COLL
13729,BURHANPUR(O/o RURAL ENGINEERING SERVICES)COLL
8796,BURHANPUR(O/o SENIOR CLERK)COLL
13728,BURHANPUR(O/o TRIBAL)COLL
13724,BURHANPUR(O/o WOMAN CHILD DEVELOPMENT)COLL
11322,BURHANPUR(RECORD)COLL
11328,BURHANPUR(RELIEF)COLL
11312,BURHANPUR(REVENUE)COLL
11319,BURHANPUR(RTI)COLL
11332,BURHANPUR(STATISTICAL WRITER)COLL
11323,BURHANPUR(STORE)COLL
10462,CRISP(Information Technology)
10463,CRISP(MARKETING)
10357,Office of Director
10356,Office of Managing Director
2694,ACCOUNT SECTION
2696,ARMS SECTION
2700,AUDIT SECTION
2688,AWAK-JAWAK SECTION
2692,COMPLAINT SECTION
2687,COURT SECTION
2693,DEPARTMENTAL ENQUIRY SECTION
2690,DEVELOPMENT SECTION
2705,ELECTION SECTION
2686,ESTABLISHMENT SECTION
2689,GENERAL SECTION
2701,INSPECTION SECTION
2695,LEGAL SECTION
2707,NAKAL SECTION
2698,NAZARAT SECTION
2681,O/o COMMISSIONER
2684,O/o DEPUTY COMMISSIONER
2685,O/o OFFICE SUPERINTENDENT
2697,RECORD SECTION
2691,REVENUE SECTION
2702,RTI SECTION
2704,STORE SECTION
9911,CHHATARPUR(O/o COLLECTOR)COLL
8797,CHHATARPUR(O/o TREASURIES AND ACCOUNTS)COLL
11624,CRP(ACCOUNT SECTION)COLL
11635,CRP(ARMS SECTION)COLL
16465,CRP(AUDIT SECTION)COLL
16234,CRP(CENSUS SECTION)COLL
11631,CRP(COMPLAINT SECTION)COLL
11630,CRP(COURT SECTION)COLL
15673,CRP(DHARMASVA SECTION)COLL
11634,CRP(ELECTION SECTION)COLL
11623,CRP(ESTABLISHMENT SECTION)COLL
15671,CRP(LAW SECTION)COLL
11626,CRP(NAKAL SECTION)COLL
11627,CRP(NAZARAT SECTION)COLL
11628,CRP(NAZUL SECTION)COLL
15070,CRP(O/o AGRICULTURE)COLL
14643,CRP(O/o ANIMAL HUSBANDRY)COLL
8510,CRP(O/o AYUSH)COLL
16276,CRP(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
15664,CRP(O/oCHIEF MEDICAL HEALTH OFFICE)COLL
11620,CRP(O/o DEPUTY COLLECTOR)COLL
16555,CRP(O/o DISTRICT ADULT EDUCATION OFFICE)COLL
11641,CRP(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
14893,CRP(O/o DISTRICT EMPLOYMENT EXCHANGE)COLL
14729,CRP(O/o DISTRICT EXCISE OFFICE)COLL
14707,CRP(O/o DISTRICT INDUSTRIES CENTRE)COLL
16556,CRP(O/o DISTRICT INSTITUTE EDUCATION AND TRAINING)COLL
15068,CRP(O/o DISTRICT PENSION OFFICE)COLL
15534,CRP(O/o DISTRICT PUBLIC PROSECUTION OFFICE)COLL
15996,CRP(O/oDISTRICT SAINIK WELFARE OFFICE)COLL
15320,CRP(O/o DISTRICT SCHOOL EDUCATION OFFICE)COLL
15067,CRP(O/o DISTRICT URBAN DEVELOPMENT AGENCY)COLL
14648,CRP(O/o FISHERIES)COLL
14892,CRP(O/o FOOD)COLL
16275,CRP(O/o GOVT POLYTECHNIC COLLEGE NOWGONG)COLL
15065,CRP(O/o HORTICULTURE)COLL
14725,CRP(O/o INSPECTOR GENERAL REGISTRATION)COLL
11619,CRP(O/o JOINT COLLECTOR)COLL
14646,CRP(O/o LABOUR)COLL
14708,CRP(O/o MINERAL RESOURCES DEPARTMENT)COLL
11640,CRP(O/o NIC OFFICE)COLL
11622,CRP(O/o OFFICE SUPRITENDENT)COLL
14709,CRP(O/o PLANNING ECONOMICS AND STATISTICS)COLL
15889,CRP(O/oPUBLIC HEALTH ENGINEERING)COLL
15014,CRP(O/o PUBLIC RELATIONS)COLL
14644,CRP(O/o PUBLIC SERVICE MANAGEMENT)COLL
15294,CRP(O/o PUBLIC WORK DEPARTMEN-PIU)COLL
14642,CRP(O/o PUBLIC WORK DEPARTMENT)COLL
15295,CRP(O/o PUBLIC WORK DEPARTMENT-ROAD)COLL
14710,CRP(O/o REGISTRAR COOPERATIVE SOCIETIES)COLL
15532,CRP(O/o RURAL ENGINEERING SERVICE)COLL
15997,CRP(O/oRURAL ROAD DEVELOPMENT AUTHORITY)COLL
15066,CRP(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
15531,CRP(O/o STATE RURAL LIVELIHOOD MISSION OFFICE)COLL
14728,CRP(O/o SUPERINTENDENT LAND RECORDS)COLL
14730,CRP(O/o TRANSPORT)COLL
14647,CRP(O/o TRIBAL)COLL
15069,CRP(O/o URBAN ADMINISTRATION DEVELOPMENT)COLL
15888,CRP(O/oWATER RESOURCES DEPARTMENT)COLL
14338,CRP(O/o WOMAN CHILD DEVELOPMENT)COLL
14337,CRP(O/o Zila Panchayat)COLL
15533,CRP(O/o ZILA SHIKSHA KENDRA)COLL
11636,CRP(RECORD ROOM SECTION)COLL
18132,CRP(RELIFE SECTION)COLL
11625,CRP(REVENUE SECTION)COLL
11638,CRP(SENIOR CLERK SECTION)COLL
11637,CRP(STORE SECTION)COLL
1325,CEO(BUDGET)
1659,CEO(ELECTORAL PHOTO IDENTITY CARD)
1423,CEO(ESTABLISHMENT)
18910,MPCEO(POST FACTO  SECTION)
18913,MPCEO(STORE SECTION)
9897,O/o CHIEF ELECTORAL OFFICER
13390,CEI(TECHNICAL)
51,Chief Minister Office
129,CMO(O/o Deputy Secretary)
131,CMO(O/o Secretary)
133,CMO(O/o Under Secretary)
128,CMO(Section3-रिलीफ़ फ़ंड)
477,Chief Secretary Office
9703,O/o Deputy Secretary
6248,Section-1
10799,CDW(ACCOUNT SECTION)COLL
5503,CDW(ARMS SECTION)COLL
12933,CDW(CENSUS SECTION)COLL
5499,CDW(COMPLAINT SECTION)COLL
5498,CDW(COURT SECTION)COLL
5502,CDW(ELECTION SECTION)COLL
5491,CDW(ESTABLISHMENT SECTION)COLL
17376,CDW(INSTITUTIONAL FINANCE SECTION)COLL
11743,CDW(JANSUNWAI SECTION)COLL
11741,CDW(LAND ACQUISITION SECTION)COLL
11744,CDW(LOCAL ELECTION SECTION)COLL
5495,CDW(NAZARAT SECTION)COLL
5486,CDW(O/o ADDITIONAL COLLECTOR)COLL
5485,CDW(O/o ADDITIONAL DISTRICT MAGISTRATE)COLL
17341,CDW(O/o AGRICULTURAL TECHNOLOGY MANAGEMENT AGENCY)COLL
12936,CDW(O/o AGRICULTURE)COLL
12944,CDW(O/o ANIMAL HUSBANDRY)COLL
5542,CDW(O/oASSISTANT SUPERINTENDENT)COLL
8501,CDW(O/o AYUSH)COLL
12943,CDW(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
16148,CDW(O/o CHIEF MEDICAL HEALTH OFFICE)COLL
5488,CDW(O/o DEPUTY COLLECTOR)COLL
12934,CDW(O/o DISTRICT EDUCATION OFFICE)COLL
10769,CDW(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
11745,CDW(O/o DISTRICT PUBLIC RELATION OFFICE)COLL
12428,CDW(O/o DISTRICT REGISTRAR OFFICE)COLL
18289,CDW(O/o DISTRICT SAINIK WELFARE)COLL
12427,CDW(O/o EMPLOYMENT)COLL
12726,CDW(O/o EXCISE)COLL
12939,CDW(O/o FISHERIES)COLL
12307,CDW(O/o FOOD)COLL
12942,CDW(O/o HORTICULTURE)COLL
18555,CDW(O/oINDRA GANDHI POLYTECHNIC COLLEGE)COLL
12938,CDW(O/o INDUSTRIES)COLL
5487,CDW(O/o JOINT COLLECTOR)COLL
12941,CDW(O/o LABOUR)COLL
12728,CDW(O/o MINERAL RESOURCES DEPARTMENT)COLL
10747,CDW(O/o NIC OFFICE)COLL
5490,CDW(O/o OFFICE SUPRITENDENT)COLL
12305,CDW(O/oO/oSUPERINTENDENT LAND RECORDS)COLL
12426,CDW(O/o PENSION)COLL
16689,CDW(O/o PHE PARASIA DIVISION)COLL
12309,CDW(O/o PLANNING ECONOMICS AND STATISTICS)COLL
12946,CDW(O/oPOLYTECHNIC COLLEGE)COLL
12729,CDW(O/o PUBLIC HEALTH ENGINEERING)COLL
14352,CDW(O/o PUBLIC PROSECUTION OFFICE)COLL
12304,CDW(O/o PUBLIC SERVICE MANAGEMENT)COLL
12937,CDW(O/o PWD)COLL
12951,CDW(O/o REGISTRAR COOPERATIVE SOCIETIES)COLL
12945,CDW(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
14351,CDW(O/o STATE RURAL LIVELIHOOD MISSION)COLL
16352,CDW(O/o SUB DIVISIONAL MAGISTRATE AMARWARA)COLL
5489,CDW(O/o SUB DIVISIONAL MAGISTRATE CHHINDWARA)COLL
16355,CDW(O/o SUB DIVISIONAL MAGISTRATE CHOURAI)COLL
16353,CDW(O/o SUB DIVISIONAL MAGISTRATE JUNNARDEO)COLL
16354,CDW(O/o SUB DIVISIONAL MAGISTRATE PARASIA)COLL
16356,CDW(O/o TAHSIL AMARWARA)COLL
16359,CDW(O/o TAHSIL BICHHUA)COLL
16360,CDW(O/o TAHSIL CHAND)COLL
16456,CDW(O/o TAHSIL CHHINDWARA GRAMIN)COLL
16455,CDW(O/o TAHSIL CHHINDWARA NAGAR)COLL
16358,CDW(O/o TAHSIL CHOURAI)COLL
16361,CDW(O/o TAHSIL JUNNARDEO)COLL
16457,CDW(O/o TAHSIL MOHKHED)COLL
16362,CDW(O/o TAHSIL TAMIA)COLL
16364,CDW(O/o TAHSIL UMRETH)COLL
12948,CDW(O/o TOWN AND COUNTRY PLANNING)COLL
8798,CDW(O/o TREASURIES AND ACCOUNTS)COLL
12308,CDW(O/o TRIBAL)COLL
14052,CDW(O/o URBAN ADMINISTRATION DEVELOPMENT)COLL
12950,CDW(O/o WATER RESOURCES DEPARTMENT)COLL
12727,CDW(O/o WOMAN CHILD DEVELOPMENT)COLL
10770,CDW(O/o ZILA PANCHAYAT)COLL
12935,CDW(O/o ZILA SIKSHA KENDRA)COLL
5500,CDW(PROTOCOL SECTION)COLL
11742,CDW(RELIEF SECTION)COLL
5507,CDW(SENIOR CLERK SECTION)COLL
11740,CDW(SWBN SECTION)COLL
10798,KTN(ACCOUNT SECTION)COLL
5233,KTN(ARMS SECTION)COLL
14962,KTN(AWAS SECTION SECTION)COLL
5229,KTN(COMPLAINT SECTION)COLL
5228,KTN(COURT SECTION)COLL
5221,KTN(ESTABLISHMENT SECTION)COLL
5247,KTN(GENERAL SECTION)
16164,KTN(Janapad Panchayat Badwara)COLL
16162,KTN(Janapad Panchayat Bahoriband)COLL
16165,KTN(Janapad Panchayat Dhimarkheda)COLL
16166,KTN(Janapad Panchayat Rithi)COLL
16167,KTN(Janapad Panchayat Vijayraghavgarh)COLL
11358,KTN(NAZIR SECTION)COLL
5226,KTN(NAZUL SECTION)COLL
5215,KTN(O/o ADDITIONAL DISTRICT MAGISTRATE)COLL
5244,KTN(O/o AGRICULTURE)COLL
11256,KTN(O/o ANIMAL HUSBANDRY)COLL
8413,KTN(O/o AYUSH)COLL
11255,KTN(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
14055,KTN(O/o CHIEF MEDICAL HEALTH OFFICE)COLL
5214,KTN(O/o COLLECTOR)COLL
15966,KTN(O/oDEPARTMENT OF PUBLIC PROSECUTION)COLL
5218,KTN(O/o DEPUTY COLLECTOR)COLL
11249,KTN(O/o DISTRICT EDUCATION OFFICE)COLL
5241,KTN(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
12008,KTN(O/oDISTRICT INSTITUTIONAL FINANCE OFFICER)COLL
17103,KTN(O/oDISTRICT SAINIK WELFARE)COLL
13602,KTN(O/o DISTRICT SPORTS & YOUTH WELFARE  )COLL
13205,KTN(O/o EMPLOYMENT)COLL
11260,KTN(O/o EXCISE)COLL
11252,KTN(O/o FISHERIES)COLL
5240,KTN(O/o FOOD)COLL
